junction	junction.annotated	junction.log.mean	junction.logFC	junction.pvalue	junction.fdr	counts.col_16	counts.col_23	junction.cluster	junction.participation	cluster.size	cluster.pvalue	cluster.fdr	bin	bin.pvalue	bin.fdr
3.20709968.20710337	No	-Inf	-0.544028542787329	1	1	0	0	14285	0	13	0.960489047961368	1	AT3G55800:I002	0.000935634593199328	0.183146069212177
3.20709973.20710060	No	0.222392421336448	-0.376137661862305	0.796716653909084	1	1.33333333333333	1	14285	0.000125119906577136	13	0.960489047961368	1	AT3G55800:I002	0.000935634593199328	0.183146069212177
3.21090274.21090381	No	-Inf	0.154173944372531	1	1	0	0	14377	0	2	0.956540947719224	1	AT3G56990:I007	0.000175406291901087	0.0701076971370268
3.21090281.21090381	Yes	6.41221698021647	0.0077523530323749	0.956540947719224	1	76.6666666666667	93.6666666666667	14377	1	2	0.956540947719224	1	AT3G56990:I007	0.000175406291901087	0.0701076971370268
3.21289767.21289929	Yes	-Inf	-0.43007363012649	1	1	0	0	14450	0	2	0.987304811452265	1	AT3G57520:I005	0.000291155634077474	0.0942640137817169
3.21289829.21289929	Yes	8.08037341646402	-0.0021389346395147	0.987304811452265	1	316	225.333333333333	14450	1	2	0.987304811452265	1	AT3G57520:I005	0.000291155634077474	0.0942640137817169
3.21291100.21291419	No	-1	-2.46213083013881	0.0777956796742627	1	0	1	14452	0.00387096774193548	2	0.0777914453654854	0.861606242953934	AT3G57520:I009	4.49535296755309e-05	0.027603053815941
3.21291112.21291419	Yes	8.17575744674447	0.00105654401071748	0.99248753958938	1	321	257.333333333333	14452	1	2	0.0777914453654854	0.861606242953934	AT3G57520:I009	4.49535296755309e-05	0.027603053815941
3.21292664.21292962	No	-Inf	-0.21352560760797	1	1	0	0	14454	0	2	0.982176406693472	1	AT3G57520:I015	3.31585699578427e-05	0.0227716479185485
3.21292719.21292962	Yes	8.54946381949977	-0.00248252093044779	0.982176406693472	1	397	352.333333333333	14454	1	2	0.982176406693472	1	AT3G57520:I015	3.31585699578427e-05	0.0227716479185485
3.21410682.21410776	No	-Inf	0.0362323781275293	1	1	0	0	14476	0	4	0.926718712054735	1	AT3G57800:I009	0.00102744764663436	0.190386656878534
3.21410695.21410776	No	0.874469117916141	0.547788612550141	0.497946246873223	1	2.33333333333333	1.33333333333333	14476	0.0131578947368421	4	0.926718712054735	1	AT3G57800:I009	0.00102744764663436	0.190386656878534
3.21410703.21410770	No	-Inf	0.0362323781275293	1	1	0	0	14476	0	4	0.926718712054735	1	AT3G57800:I009	0.00102744764663436	0.190386656878534
3.21410703.21410776	Yes	7.54174197212203	-0.00747023958539294	0.945203696702849	1	175	197.666666666667	14476	0.993299832495812	4	0.926718712054735	1	AT3G57800:I009	0.00102744764663436	0.190386656878534
3.21428886.21428986	No	2	4.03912224582868	0.000260432731208931	0.169755634903364	8	0	14480	0.0072007200720072	5	0.00650600230767123	0.861606242953934	AT3G57870:I001	0.338938359126134	0.999995054331151
3.21438777.21439289	Yes	-2.58496250072116	-1.58515672459861	0.242248828843072	1	0	0.333333333333333	32384	0.00269541778975741	2	0.241824680212101	0.861606242953934	AT3G57890:I001	0.000137254790031735	0.0597890710710078
3.21438777.21439485	Yes	7.16155182041731	0.00502866389733997	0.960395371747703	1	163	123.333333333333	32384	1	2	0.241824680212101	0.861606242953934	AT3G57890:I001	0.000137254790031735	0.0597890710710078
3.21438777.21439485	Yes	7.16155182041731	0.00502866389733997	0.960395371747703	1	163	123.333333333333	32384	1	2	0.241824680212101	0.861606242953934	AT3G57890:E003	0.000268783051870348	0.0898537132523149
3.21493175.21493245	No	3.22239242133645	1.10623610956061	0.00391344573337108	1	14.6666666666667	4	32393	0.269938650306748	3	0.00752669025112234	0.861606242953934	AT3G58050:I002	0.000944324116796019	0.183223452148456
3.21493175.21493248	Yes	5.33985000288462	-0.226869109182061	0.227718709157734	1	39.6666666666667	41.3333333333333	32393	0.911764705882353	3	0.00752669025112234	0.861606242953934	AT3G58050:I002	0.000944324116796019	0.183223452148456
3.21493175.21493259	No	-Inf	-0.253854007515681	1	1	0	0	32393	0	3	0.00752669025112234	0.861606242953934	AT3G58050:I002	0.000944324116796019	0.183223452148456
3.21752534.21752955	No	-1.58496250072116	-1.02644001370171	0.305672828325244	1	0	0.666666666666667	14575	0.0606060606060606	3	0.393823043371397	0.904681450648491	AT3G58820:I001	0.000957669405090293	0.184108678320906
3.21752676.21752955	Yes	2.8073549220576	-0.0434671057871528	0.891911701411638	1	4	10	14575	0.909090909090909	3	0.393823043371397	0.904681450648491	AT3G58820:I001	0.000957669405090293	0.184108678320906
3.21752676.21752960	No	-1	1.27954624544981	0.372303506711094	1	0.666666666666667	0.333333333333333	14575	0.142857142857143	3	0.393823043371397	0.904681450648491	AT3G58820:I001	0.000957669405090293	0.184108678320906
3.21932648.21933308	Yes	6.15987133677839	0.259501905426502	0.0902324865556827	1	83	60	14630	0.695530726256983	6	0.0858939306355928	0.861606242953934	AT3G59350:I002	0.000473092477154854	0.125366337696223
3.21932648.21933327	No	-Inf	-0.144844981981823	1	1	0	0	14630	0	6	0.0858939306355928	0.861606242953934	AT3G59350:I002	0.000473092477154854	0.125366337696223
3.21932971.21933055	No	-2.58496250072116	-1.39067806468344	0.272189377610562	1	0	0.333333333333333	14630	0.00298507462686567	6	0.0858939306355928	0.861606242953934	AT3G59350:I002	0.000473092477154854	0.125366337696223
3.21932971.21933308	Yes	5.4318457869654	-0.425229583867369	0.0184627952444128	1	35.6666666666667	50.6666666666667	14630	0.453731343283582	6	0.0858939306355928	0.861606242953934	AT3G59350:I002	0.000473092477154854	0.125366337696223
3.21932971.21933327	No	-Inf	-0.144844981981823	1	1	0	0	14630	0	6	0.0858939306355928	0.861606242953934	AT3G59350:I002	0.000473092477154854	0.125366337696223
3.21933005.21933308	No	-0.584962500721156	-0.200384767090302	0.890635512450575	1	0.666666666666667	0.666666666666667	14630	0.00597014925373134	6	0.0858939306355928	0.861606242953934	AT3G59350:I002	0.000473092477154854	0.125366337696223
3.22292862.22292990	No	-1.58496250072116	2.19790714394689	0.107082004425571	1	0.666666666666667	0	32504	0.00241254523522316	3	0.123778947517731	0.861606242953934	AT3G60320:I001	6.20462360975645e-06	0.00677745599304172
3.22292862.22293175	No	-2.58496250072116	1.71218935152001	0.208811138464996	1	0.333333333333333	0	32504	0.00120627261761158	3	0.123778947517731	0.861606242953934	AT3G60320:I001	6.20462360975645e-06	0.00677745599304172
3.22292862.22293443	Yes	8.41855541138745	-0.00445588493101917	0.963450198278844	1	275.333333333333	409	32504	1	3	0.123778947517731	0.861606242953934	AT3G60320:I001	6.20462360975645e-06	0.00677745599304172
3.22314021.22314228	Yes	7.32042450429697	0.0123831552801779	0.910718954577568	1	159	160.666666666667	14744	1	2	0.0364007410723373	0.861606242953934	AT3G60360:I008	0.000906930586863219	0.180669572977679
3.22314041.22314228	No	0.222392421336448	-2.95805477755502	0.0366703133143643	1	0	2.33333333333333	14744	0.0143149284253579	2	0.0364007410723373	0.861606242953934	AT3G60360:I008	0.000906930586863219	0.180669572977679
3.22355395.22355489	No	-0.584962500721156	1.13164464783685	0.378139151395923	1	1	0.333333333333333	14751	0.0127659574468085	2	0.372718910977626	0.885271739981125	AT3G60500:I008	0.000560996816074445	0.135765564859537
3.22355398.22355489	Yes	6.36923380966572	-0.0181059887614854	0.893754722091298	1	77.3333333333333	88	14751	0.99622641509434	2	0.372718910977626	0.885271739981125	AT3G60500:I008	0.000560996816074445	0.135765564859537
3.22612091.22612203	No	3.36923380966572	-0.356325398362166	0.347986891334825	1	9.66666666666667	11	14801	0.00523560209424084	7	0.684049525335049	1	AT3G61110:I002	0.000182925866149558	0.072696317755918
3.22612091.22612212	No	0	-0.840217431202591	0.499078167078613	1	0.666666666666667	1.33333333333333	14801	0.000634618435665556	7	0.684049525335049	1	AT3G61110:I002	0.000182925866149558	0.072696317755918
3.22612091.22612386	Yes	11.2129016366126	0.00516577081679687	0.969346486775365	1	2674.33333333333	2073	14801	0.992208755874351	7	0.684049525335049	1	AT3G61110:I002	0.000182925866149558	0.072696317755918
3.22612091.22612395	No	0	-0.234393180127929	0.861207043701245	1	1	1	14801	0.000475963826749167	7	0.684049525335049	1	AT3G61110:I002	0.000182925866149558	0.072696317755918
3.22612238.22612386	No	3.54432051622381	-0.649038904474587	0.113567218042994	1	9	14.3333333333333	14801	0.00682214818340473	7	0.684049525335049	1	AT3G61110:I002	0.000182925866149558	0.072696317755918
3.22612281.22612386	No	-1	0.295462668114919	0.788554577122153	1	0.666666666666667	0.333333333333333	14801	0.000247341083353945	7	0.684049525335049	1	AT3G61110:I002	0.000182925866149558	0.072696317755918
3.22612285.22612386	No	-Inf	-0.316243301711481	1	1	0	0	14801	0	7	0.684049525335049	1	AT3G61110:I002	0.000182925866149558	0.072696317755918
3.22733942.22734249	No	-1.58496250072116	-1.33234822468824	0.233605391239861	1	0	0.666666666666667	14834	0.000883002207505519	3	0.349224591789106	0.870335212699	AT3G61430:I002	0.000302314021737896	0.0958219174285385
3.22733984.22734249	Yes	9.22198982748958	0.000811197321011703	0.994657911633535	1	440.333333333333	754	14834	0.998675496688742	3	0.349224591789106	0.870335212699	AT3G61430:I002	0.000302314021737896	0.0958219174285385
3.22733984.22734330	No	-1	1.23246708946321	0.407780715526636	1	0.666666666666667	0.333333333333333	14834	0.00151171579743008	3	0.349224591789106	0.870335212699	AT3G61430:I002	0.000302314021737896	0.0958219174285385
3.22736288.22736370	Yes	9.91114227861897	-0.017622171686016	0.876241875327653	1	1213	712.666666666667	14835	0.502231618510688	7	0.0803949503504956	0.861606242953934	AT3G61440:I002	0.000365854394036552	0.108406539955373
3.22736288.22736375	No	1.50250034052918	-4.37705768405234	0.00743309835730855	1	0	5.66666666666667	14835	0.00399342259807376	7	0.0803949503504956	0.861606242953934	AT3G61440:I002	0.000365854394036552	0.108406539955373
3.22736288.22736381	No	-Inf	-0.629718101597039	1	1	0	0	14835	0	7	0.0803949503504956	0.861606242953934	AT3G61440:I002	0.000365854394036552	0.108406539955373
3.22736288.22736393	No	-2.58496250072116	-1.89686074649888	0.197672896396163	1	0	0.333333333333333	14835	0.000234907211651398	7	0.0803949503504956	0.861606242953934	AT3G61440:I002	0.000365854394036552	0.108406539955373
3.22736288.22736520	Yes	3.73696559416621	0.25719967880419	0.395876836764353	1	18.6666666666667	8	14835	0.00757370841222613	7	0.0803949503504956	0.861606242953934	AT3G61440:I002	0.000365854394036552	0.108406539955373
3.22736702.22736869	No	-2.58496250072116	-1.76745146468487	0.215577110192004	1	0	0.333333333333333	14836	0.000627746390458255	3	0.428062983396293	0.94117653341173	AT3G61440:I005	0.00103851445897909	0.191759432065112
3.22736783.22736869	Yes	9.41115786231189	0.000272652819056307	0.997221237009706	1	831.666666666667	530	14836	0.998116760828625	3	0.428062983396293	0.94117653341173	AT3G61440:I005	0.00103851445897909	0.191759432065112
3.22736783.22736949	No	0.222392421336448	0.421678119811123	0.686058474758185	1	1.66666666666667	0.666666666666667	14836	0.002	3	0.428062983396293	0.94117653341173	AT3G61440:I005	0.00103851445897909	0.191759432065112
3.22737435.22737519	No	-2.58496250072116	1.00084554593882	0.318785213607018	1	0.333333333333333	0	14837	0.000335795836131632	3	0.273890120771175	0.861606242953934	AT3G61440:I009	1.18303391265681e-05	0.0112265616369631
3.22737443.22737519	Yes	9.74539421623679	-0.00132513095356401	0.991716059893535	1	991.666666666667	725	14837	1	3	0.273890120771175	0.861606242953934	AT3G61440:I009	1.18303391265681e-05	0.0112265616369631
3.22737443.22737538	No	-1.58496250072116	1.42476196791563	0.206467466388967	1	0.666666666666667	0	14837	0.000671591672263264	3	0.273890120771175	0.861606242953934	AT3G61440:I009	1.18303391265681e-05	0.0112265616369631
3.22737599.22737663	No	1	-1.91236793508097	0.0716867651063584	1	0.666666666666667	3.33333333333333	32554	0.00391542678151919	2	0.071653236759673	0.861606242953934	AT3G61440:I010	1.60288588588826e-05	0.0139432371736943
3.22737599.22737694	Yes	10.0030493524939	0.00325509129888596	0.977911372470519	1	1204.33333333333	848	32554	0.999446749654218	2	0.071653236759673	0.861606242953934	AT3G61440:I010	1.60288588588826e-05	0.0139432371736943
3.22999023.22999486	No	-1.58496250072116	-2.15776357971039	0.120782135598017	1	0	0.666666666666667	14908	0.00574712643678161	5	0.235186488784331	0.861606242953934	AT3G62110:I005	0.000891119758102623	0.179115071378627
3.22999047.22999179	No	-Inf	-0.345505384415297	1	1	0	0	14908	0	5	0.235186488784331	0.861606242953934	AT3G62110:I005	0.000891119758102623	0.179115071378627
3.22999047.22999238	No	-1.58496250072116	1.40918588607584	0.209850157170489	1	0.666666666666667	0	14908	0.00432900432900433	5	0.235186488784331	0.861606242953934	AT3G62110:I005	0.000891119758102623	0.179115071378627
3.22999047.22999486	Yes	7.06608919045777	0.000442601049522595	0.994659404820146	1	152.666666666667	115.333333333333	14908	0.994252873563218	5	0.235186488784331	0.861606242953934	AT3G62110:I005	0.000891119758102623	0.179115071378627
3.22999294.22999486	No	-1.58496250072116	1.40918588607584	0.209850157170489	1	0.666666666666667	0	14908	0.00432900432900433	5	0.235186488784331	0.861606242953934	AT3G62110:I005	0.000891119758102623	0.179115071378627
3.23444598.23444706	No	1.58496250072116	-3.86633077422194	0.000116208121388891	0.0896161024000839	0	6	32659	0.00362610797743755	3	0.000116862512519959	0.0670117977095512	AT3G63490:I001	0.262998275364869	0.999995054331151
3.23444598.23444706	No	1.58496250072116	-3.86633077422194	0.000116208121388891	0.0896161024000839	0	6	32659	0.00362610797743755	3	0.000116862512519959	0.0670117977095512	AT3G63490:E002	0.696604757295832	0.999995054331151
3.23450705.23450764	No	-0.584962500721156	0.267733668110406	0.846793132095814	1	0.666666666666667	0.666666666666667	15040	0.00578034682080925	6	0.44715003154112	0.96158160779823	AT3G63510:I001	0.000253488052153082	0.0875059721335774
3.23450705.23450779	Yes	6.14974711950468	-0.171165679030164	0.27184465844703	1	56.6666666666667	85.3333333333333	15040	0.570155902004454	6	0.44715003154112	0.96158160779823	AT3G63510:I001	0.000253488052153082	0.0875059721335774
3.23450705.23450805	Yes	0.415037499278844	1.26221428286669	0.194575701484157	1	2	0.666666666666667	15040	0.0173410404624277	6	0.44715003154112	0.96158160779823	AT3G63510:I001	0.000253488052153082	0.0875059721335774
3.23450705.23451192	No	-Inf	0.168581338996841	1	1	0	0	15040	0	6	0.44715003154112	0.96158160779823	AT3G63510:I001	0.000253488052153082	0.0875059721335774
4.186473.186578	No	-Inf	0.200245584170101	1	1	0	0	15085	0	3	0.320108451024744	0.861606242953934	AT4G00430:E004	8.47052705302957e-05	0.0436285084025104
4.186473.186602	Yes	10.1695074945545	0.000851183134024353	0.994502570741264	1	997.666666666667	1305.66666666667	15085	1	3	0.320108451024744	0.861606242953934	AT4G00430:E004	8.47052705302957e-05	0.0436285084025104
4.186507.186602	No	-1	-1.93796764903884	0.131208858558773	1	0	1	15085	0.00076530612244898	3	0.320108451024744	0.861606242953934	AT4G00430:E004	8.47052705302957e-05	0.0436285084025104
4.186897.186982	No	-0.584962500721156	2.60578857342047	0.0511509228934396	1	1.33333333333333	0	15086	0.00136752136752137	4	0.28348687638958	0.861606242953934	AT4G00430:I003	5.66590848355976e-08	0.000132412281260792
4.186897.187201	Yes	10.1275644997187	-0.00119738133849798	0.991632310605563	1	973.666666666667	1263.66666666667	15086	1	4	0.28348687638958	0.861606242953934	AT4G00430:I003	5.66590848355976e-08	0.000132412281260792
4.186897.187264	No	-Inf	0.189808509408291	1	1	0	0	15086	0	4	0.28348687638958	0.861606242953934	AT4G00430:I003	5.66590848355976e-08	0.000132412281260792
4.187057.187201	No	-Inf	0.189808509408291	1	1	0	0	15086	0	4	0.28348687638958	0.861606242953934	AT4G00430:I003	5.66590848355976e-08	0.000132412281260792
4.478319.478679	No	-Inf	-0.230153296382859	1	1	0	0	15172	0	4	0.285036890006697	0.861606242953934	AT4G01100:I005	9.29365682701601e-07	0.00142665832580131
4.478470.478679	Yes	8.4318457869654	0.00882234855279762	0.928109990006754	1	373.666666666667	317	15172	0.497117516629712	4	0.285036890006697	0.861606242953934	AT4G01100:I005	9.29365682701601e-07	0.00142665832580131
4.478526.478679	No	-0.584962500721156	-2.63391711235911	0.0518816602669429	1	0	1.33333333333333	15172	0.00207576543850545	4	0.285036890006697	0.861606242953934	AT4G01100:I005	9.29365682701601e-07	0.00142665832580131
4.573708.574062	No	-1.58496250072116	1.86776742556748	0.145136867705358	1	0.666666666666667	0	15194	0.00563380281690141	2	0.145043481991474	0.861606242953934	AT4G01400:I001	0.000196002132330505	0.0759648957380647
4.573727.574062	Yes	6.96962635095648	-0.00377649986138628	0.974949681180486	1	117.666666666667	133	15194	1	2	0.145043481991474	0.861606242953934	AT4G01400:I001	0.000196002132330505	0.0759648957380647
4.710607.710694	Yes	5.59494658929378	0.00180143758740492	0.991466827544754	1	46.3333333333333	50.3333333333333	32784	1	2	0.991466827544754	1	AT4G01660:I006	0.000970486270689033	0.185531192643828
4.710607.710710	No	-Inf	0.0183136987102301	1	1	0	0	32784	0	2	0.991466827544754	1	AT4G01660:I006	0.000970486270689033	0.185531192643828
4.973197.973530	Yes	5.86624861111117	-0.0140412277987548	0.932322126926891	1	65.3333333333333	51.3333333333333	15279	0.987179487179487	2	0.676944609781786	1	AT4G02200:I002	0.000394819401303219	0.113640490876207
4.973229.973530	No	0	0.502132518164684	0.683355012280053	1	1.33333333333333	0.666666666666667	15279	0.02	2	0.676944609781786	1	AT4G02200:I002	0.000394819401303219	0.113640490876207
4.1416190.1416314	Yes	10.0004695508718	-0.000571759386017889	0.995874800720616	1	770.666666666667	1278	32891	1	2	0.193079886561435	0.861606242953934	AT4G03210:E003	1.48705494357023e-17	3.88069293348806e-13
4.1416190.1416314	Yes	10.0004695508718	-0.000571759386017889	0.995874800720616	1	770.666666666667	1278	32891	1	2	0.193079886561435	0.861606242953934	AT4G03210:I002	1.38715571335056e-15	2.17199454440717e-11
4.1416190.1416317	No	-2.58496250072116	1.82893691468866	0.193083399238866	1	0.333333333333333	0	32891	0.000432338953739732	2	0.193079886561435	0.861606242953934	AT4G03210:E003	1.48705494357023e-17	3.88069293348806e-13
4.1416190.1416317	No	-2.58496250072116	1.82893691468866	0.193083399238866	1	0.333333333333333	0	32891	0.000432338953739732	2	0.193079886561435	0.861606242953934	AT4G03210:I002	1.38715571335056e-15	2.17199454440717e-11
4.1416414.1416514	Yes	10.0491678723722	0.00664449301758024	0.957934620647358	1	827.666666666667	1291.33333333333	32892	1	2	0.00102601652242692	0.388306213077693	AT4G03210:I003	3.39604380991993e-11	2.31195279875414e-07
4.1416414.1416524	No	2.05889368905357	-3.77374775279255	0.00102755982585333	0.499052824734907	0	8.33333333333333	32892	0.00641190048730444	2	0.00102601652242692	0.388306213077693	AT4G03210:I003	3.39604380991993e-11	2.31195279875414e-07
4.1416702.1416792	No	-Inf	0.540108742117525	1	1	0	0	15399	0	3	0.689214258327924	1	AT4G03210:I004	3.17199577498834e-13	3.10417454032437e-09
4.1416705.1416792	No	-2.58496250072116	-0.705724340584094	0.388259648655581	1	0	0.333333333333333	15399	0.000251509054325956	3	0.689214258327924	1	AT4G03210:I004	3.17199577498834e-13	3.10417454032437e-09
4.1416707.1416792	Yes	10.0023462276124	0.00058437266232414	0.996374696869999	1	726.333333333333	1325	15399	1	3	0.689214258327924	1	AT4G03210:I004	3.17199577498834e-13	3.10417454032437e-09
4.1498203.1498318	No	-1.58496250072116	-1.04675117296323	0.282300178759579	1	0	0.666666666666667	15416	0.00390625	2	0.281986913142868	0.861606242953934	AT4G03400:I001	4.82848244769639e-08	0.000117855801195531
4.1498213.1498318	Yes	6.94641895979516	0.00570668791852047	0.969044917934019	1	76.6666666666667	170	15416	1	2	0.281986913142868	0.861606242953934	AT4G03400:I001	4.82848244769639e-08	0.000117855801195531
4.2522845.2522957	No	-Inf	-0.157686005948495	1	1	0	0	15525	0	3	0.999900973648943	1	AT4G04955:I003	0.00100444571755903	0.188649656848219
4.2522881.2522957	Yes	5.7987417917529	0.00221075097672949	0.988771367618258	1	58.6666666666667	52.6666666666667	15525	1	3	0.999900973648943	1	AT4G04955:I003	0.00100444571755903	0.188649656848219
4.2522881.2522977	No	-Inf	-0.157686005948495	1	1	0	0	15525	0	3	0.999900973648943	1	AT4G04955:I003	0.00100444571755903	0.188649656848219
4.2719012.2719469	No	5.28540221886225	6.17822935540705	6.50574544268542e-09	2.37472720148903e-05	78	0	15549	0.0386712940009916	10	3.51119799286858e-06	0.00350012108834088	AT4G05320:E013	0.844722848798244	0.999995054331151
4.2719012.2719469	No	5.28540221886225	6.17822935540705	6.50574544268542e-09	2.37472720148903e-05	78	0	15549	0.0386712940009916	10	3.51119799286858e-06	0.00350012108834088	AT4G05320:E011	0.913549790540754	0.999995054331151
4.2719012.2719469	No	5.28540221886225	6.17822935540705	6.50574544268542e-09	2.37472720148903e-05	78	0	15549	0.0386712940009916	10	3.51119799286858e-06	0.00350012108834088	AT4G05320:E012	0.961878564854025	0.999995054331151
4.2719117.2719802	No	5.4262647547021	-5.33154473199085	1.22107374579368e-06	0.0018317109809162	0	86	15550	0.808777429467085	4	1.28316893718709e-14	9.71256231935649e-11	AT4G05320:E013	0.844722848798244	0.999995054331151
4.2719117.2719802	No	5.4262647547021	-5.33154473199085	1.22107374579368e-06	0.0018317109809162	0	86	15550	0.808777429467085	4	1.28316893718709e-14	9.71256231935649e-11	AT4G05320:E012	0.961878564854025	0.999995054331151
4.2719234.2719291	No	5.33390073655344	-6.40108847318791	1.05280912767758e-13	1.44111145419326e-09	0	80.6666666666667	15548	0.044379240784889	9	5.36618575958318e-10	1.69240555214321e-06	AT4G05320:E012	0.961878564854025	0.999995054331151
4.2719345.2719574	No	3.87446911791614	1.5644740132431	4.57531213125592e-08	0.000113869120510298	17.3333333333333	12	15550	0.530612244897959	4	1.28316893718709e-14	9.71256231935649e-11	AT4G05320:E013	0.844722848798244	0.999995054331151
4.5148175.5148859	Yes	4.34577483684173	0.00122006980601508	0.977438146482275	1	28.6666666666667	12	15588	1	4	0.999993985598571	1	AT4G08150:I001	0.000738178993989497	0.156860844357991
4.5148175.5148933	No	-Inf	-0.949827971373445	1	1	0	0	15588	0	4	0.999993985598571	1	AT4G08150:I001	0.000738178993989497	0.156860844357991
4.5148186.5148859	No	-Inf	-0.949827971373445	1	1	0	0	15588	0	4	0.999993985598571	1	AT4G08150:I001	0.000738178993989497	0.156860844357991
4.5148200.5148859	No	-Inf	-0.949827971373445	1	1	0	0	15588	0	4	0.999993985598571	1	AT4G08150:I001	0.000738178993989497	0.156860844357991
4.5778224.5778327	No	3.22239242133645	-4.94998607227977	0.000103983909574188	0.0830301659384	0	18.6666666666667	15645	0.0106524633821571	2	0.000103574305213385	0.0632237605662219	AT4G09010:I004	0.108009683064181	0.999995054331151
4.5778224.5778327	No	3.22239242133645	-4.94998607227977	0.000103983909574188	0.0830301659384	0	18.6666666666667	15645	0.0106524633821571	2	0.000103574305213385	0.0632237605662219	AT4G09010:E004	0.559857786739577	0.999995054331151
4.6023246.6023719	No	-Inf	-0.0770720413978268	1	1	0	0	15682	0	5	0.553489377464683	1	AT4G09510:I005	0.000446529466336627	0.122716059034345
4.6023312.6023719	No	0.415037499278844	1.69829980007367	0.172950941258227	1	2.33333333333333	0.333333333333333	15682	0.0319634703196347	5	0.553489377464683	1	AT4G09510:I005	0.000446529466336627	0.122716059034345
4.6023362.6023659	No	-2.58496250072116	-1.32290512409945	0.283005930281973	1	0	0.333333333333333	15682	0.00469483568075117	5	0.553489377464683	1	AT4G09510:I005	0.000446529466336627	0.122716059034345
4.6023362.6023686	No	-Inf	-0.0770720413978268	1	1	0	0	15682	0	5	0.553489377464683	1	AT4G09510:I005	0.000446529466336627	0.122716059034345
4.6023362.6023719	Yes	6.13955135239879	-0.0200018811096232	0.898746336236595	1	70.6666666666667	70.3333333333333	15682	0.990610328638498	5	0.553489377464683	1	AT4G09510:I005	0.000446529466336627	0.122716059034345
4.6137212.6137421	No	1.58496250072116	-0.346197273367684	0.611184329204526	1	2.33333333333333	3.66666666666667	33029	0.0171339563862928	3	0.48861565747631	1	AT4G09730:I002	7.98127797988112e-05	0.0416566841603935
4.6137212.6137466	Yes	7.72565028093837	0.00432550409270148	0.964471817799774	1	213	210.333333333333	33029	0.987635239567233	3	0.48861565747631	1	AT4G09730:I002	7.98127797988112e-05	0.0416566841603935
4.6137212.6137484	No	-2.58496250072116	1.24997106434128	0.279007046101737	1	0.333333333333333	0	33029	0.00154559505409583	3	0.48861565747631	1	AT4G09730:I002	7.98127797988112e-05	0.0416566841603935
4.6408384.6408473	No	4.44846050081629	-0.194467583032482	0.40709262740327	1	19.3333333333333	24.3333333333333	15753	0.000162338745366118	24	0.0155642506668817	0.861606242953934	AT4G10340:I001	0.00106761974555746	0.194380037371677
4.6408389.6408473	Yes	15.1555166135138	-0.00380035653231482	0.982485251218471	1	35665.6666666667	37329.6666666667	15753	0.249043202120633	24	0.0155642506668817	0.861606242953934	AT4G10340:I001	0.00106761974555746	0.194380037371677
4.6408389.6408483	No	-1.58496250072116	1.7278599919409	0.156147786865399	1	0.666666666666667	0	15753	4.62425607280429e-06	24	0.0155642506668817	0.861606242953934	AT4G10340:I001	0.00106761974555746	0.194380037371677
4.6408389.6408521	No	2.27301849440642	0.203693411418092	0.740953324896487	1	5.33333333333333	4.33333333333333	15753	3.69940485824343e-05	24	0.0155642506668817	0.861606242953934	AT4G10340:I001	0.00106761974555746	0.194380037371677
4.6408389.6409236	No	-0.584962500721156	-2.43768973787436	0.0735630238779071	1	0	1.33333333333333	15753	8.89527371869142e-06	24	0.0155642506668817	0.861606242953934	AT4G10340:I001	0.00106761974555746	0.194380037371677
4.6408701.6408796	No	3.02974734339405	-4.87561140617141	1.57669183790999e-05	0.0169271780786442	0	16.3333333333333	15753	0.00010896710305397	24	0.0155642506668817	0.861606242953934	NA	NA	NA
4.6558820.6558898	No	-1.58496250072116	-1.7718051477853	0.168356554249812	1	0	0.666666666666667	33074	0.00579710144927536	2	0.167447799425787	0.861606242953934	AT4G10610:I007	0.000971069642840009	0.185531192643828
4.6558820.6558927	Yes	6.7922480296674	0.0118381050526661	0.928161023195144	1	107.333333333333	114.333333333333	33074	1	2	0.167447799425787	0.861606242953934	AT4G10610:I007	0.000971069642840009	0.185531192643828
4.7111315.7111429	No	0	0.733847128249096	0.574361116447964	1	1.33333333333333	0.666666666666667	33124	0.00529801324503311	3	0.429774037099934	0.942993083372934	AT4G11820:I011	0.000102304204468996	0.0506920570618702
4.7111315.7111839	Yes	7.92481250360578	-0.0162211593018586	0.873484379715502	1	244.666666666667	241.333333333333	33124	0.986376021798365	3	0.429774037099934	0.942993083372934	AT4G11820:I011	0.000102304204468996	0.0506920570618702
4.7111315.7112443	Yes	2.05889368905357	0.715803148136882	0.245593732270601	1	5.66666666666667	2.66666666666667	33124	0.0225165562913907	3	0.429774037099934	0.942993083372934	AT4G11820:I011	0.000102304204468996	0.0506920570618702
4.7131487.7131581	No	-1.58496250072116	-1.6265500695187	0.188993631338991	1	0	0.666666666666667	15875	0.0122699386503067	2	0.188003459734018	0.861606242953934	AT4G11850:I008	0.00100003057217489	0.188201667019918
4.7131491.7131581	Yes	5.61470984411521	0.0162989546986836	0.92985341046328	1	44.3333333333333	53.6666666666667	15875	1	2	0.188003459734018	0.861606242953934	AT4G11850:I008	0.00100003057217489	0.188201667019918
4.7351592.7351690	No	-Inf	0.280713777301155	1	1	0	0	15911	0	2	0.99902197027214	1	AT4G12420:I007	0.000333477542531845	0.102584636801756
