junction	junction.annotated	junction.log.mean	junction.logFC	junction.pvalue	junction.fdr	junction.uniformity	junction.participation	countsJ1.col_16	countsJ1.col_23	countsJ2.col_16	countsJ2.col_23	countsJ3.col_16	countsJ3.col_23	cluster.pvalue	cluster.fdr	bin	bin.pvalue	bin.fdr	dPIR
3.17824517.17824594	Yes	4.78135971352466	0.110528816754259	1	1	NA	1	0	2	0	2.33333333333333	17.3333333333333	37.6666666666667	0.0313597083354123	0.390919076764951	AT3G48190:I063	0.000275442658098366	0.0915101900783442	-0.103174603174603
3.17909888.17910093	Yes	8.64325494157228	0.406165125933693	0.0833283189586024	0.0519138089358705	NA	0.471076523994812	305	187.333333333333	374.666666666667	230	605.333333333333	194.333333333333	4.84514567707012e-07	0.000233516142536529	AT3G48360:I003	0.0425798617467733	0.847529038526902	-0.153365352332687
3.18164380.18164505	Yes	5.32192809488736	-0.0586042773402245	1	1	NA	0.976190476190476	3	0.333333333333333	0.333333333333333	0.666666666666667	39	41	0.0733504824516483	0.521207462411447	AT3G49000:I007	0.00110481885472313	0.199245098647942	0.0549306336707912
3.18213836.18214121	Yes	7.22560913401999	0.18998716259782	1	1	NA	0.842105263157895	22	50.6666666666667	8	12	160	139.333333333333	0.000324902750034419	0.0419115633888707	AT3G49140:I006	9.26916969937868e-07	0.00142665832580131	-0.152336286260205
3.18214016.18214121	No	3.77258950389693	-0.102800478721051	1	1	NA	0.337662337662338	14	22	8	12	10	17.3333333333333	0.924241149106528	0.997723951208648	AT3G49140:I006	9.26916969937868e-07	0.00142665832580131	0.0251623376623376
3.18980651.18980925	Yes	6.39803107397315	0.0503887685021063	1	1	NA	0.942238267148015	2	4.33333333333333	3.33333333333333	4.33333333333333	87	81.6666666666667	0.385102939640216	0.82755227345177	AT3G51100:I001	0.000688895159236864	0.150674677397322	-0.0381792265576085
3.19338675.19338841	Yes	8.11547721741994	0.0336714789486621	1	1	NA	0.952270081490105	7.66666666666667	15	6	10	272.666666666667	282	0.159433133211122	0.657135136123028	AT3G52140:I019	0.000642006618361346	0.145835069697134	-0.0337033062458051
3.19495028.19495269	Yes	8.44225238443868	0.0401838848832465	1	1	NA	0.958595859585959	6.33333333333333	8.33333333333333	9	21	355	340.666666666667	0.0136724403685318	0.28853566879856	AT3G52560:E006	0.000868461035741805	0.176600987682359	-0.0378751388652379
3.19505944.19506512	No	-Inf	0.0382935320502043	1	1	NA	0	21	25.3333333333333	23.6666666666667	25.3333333333333	0	0	0.962016960342506	1	AT3G52590:I003	2.37872372450413e-11	1.77361039075777e-07	0
3.19506098.19506512	No	0.736965594166206	0.751615640335892	1	1	NA	0.0334928229665072	43.6666666666667	43.3333333333333	23.6666666666667	25.3333333333333	2.33333333333333	1	0.517432128953079	0.889264958050707	AT3G52590:I003	2.37872372450413e-11	1.77361039075777e-07	-0.0191387559808612
3.19506132.19506512	Yes	12.406160706807	0.00379797343580174	1	1	NA	0.990772138529101	31.6666666666667	38	23.6666666666667	25.3333333333333	5941	4914.66666666667	0.0810936128894473	0.539051548915723	AT3G52590:I003	2.37872372450413e-11	1.77361039075777e-07	-0.00349478483953369
3.19602101.19602196	Yes	8.84392105128904	0.0225513227432241	1	1	NA	0.988498402555911	2	4.66666666666667	4	8.66666666666667	515.666666666667	403.333333333333	0.0209831397526144	0.339101818043669	AT3G52880:I002	0.000361396598384664	0.108149897410659	-0.0204984025559105
3.19709441.19709527	Yes	6.85798099512757	-0.0998875135423312	1	1	NA	0.959349593495935	11	2	6.33333333333333	3	114	118	0.00569961890387195	0.200118793605439	AT3G53180:I009	0.000664764730082857	0.148062868665212	0.091329288927407
3.19835912.19836401	Yes	7.94934038173347	0.1109080831935	1	1	NA	0.834264432029795	34	39	25.3333333333333	28	298.666666666667	195.666666666667	0.00791433079047594	0.229425324662628	AT3G53500:E006	9.33085748497604e-06	0.00954366577342552	-0.0893405741617749
3.19969168.19969268	Yes	3.77258950389693	-0.403336776730129	1	1	NA	0.826086956521739	4.66666666666667	1	6.66666666666667	1.66666666666667	14.6666666666667	12.6666666666667	0.0479432600701782	0.454031846298035	AT3G53930:I009	0.000676417853387393	0.149173001500767	0.261984392419175
3.20141358.20142156	Yes	8.61532310450314	0.0313219793682933	1	1	NA	0.99057412167952	2	6.66666666666667	1.66666666666667	9	385.333333333333	399	0.002751490873489	0.143908481786447	AT3G54400:I002	8.94771368889839e-05	0.0451904874425966	-0.0283554721618353
3.20178804.20178941	Yes	6.25738784269265	0.374605399077263	1	0.60672706794591	NA	0.757925072046109	14.6666666666667	31.6666666666667	13.3333333333333	28	87.6666666666667	65.3333333333333	2.8927059697783e-05	0.00706564095303849	AT3G54500:E018	0.000730500183373302	0.156471940099054	-0.235258405379443
3.20266275.20266822	No	0.222392421336448	3.48544146471409	0.382061059805379	0.160697979546519	NA	0.28	3	6	3	8.66666666666667	2.33333333333333	0	0.00101156675850365	0.0832983593720885	AT3G54750:I007	0.0368245640808211	0.818446191513256	-0.28
3.20266275.20266822	No	0.222392421336448	3.48544146471409	0.382061059805379	0.160697979546519	NA	0.28	3	6	3	8.66666666666667	2.33333333333333	0	0.00101156675850365	0.0832983593720885	AT3G54750:I006	0.0462885701639747	0.861070509556325	-0.28
3.20266275.20266822	No	0.222392421336448	3.48544146471409	0.382061059805379	0.160697979546519	NA	0.28	3	6	3	8.66666666666667	2.33333333333333	0	0.00101156675850365	0.0832983593720885	AT3G54750:E008	0.93383072028737	0.999995054331151	-0.28
3.20339848.20339940	Yes	14.5679956745383	0.00380294107172573	1	1	NA	0.992708932927665	115.333333333333	167.333333333333	62	107.666666666667	24144.6666666667	24432.6666666667	6.61260502619139e-06	0.00216669952633454	AT3G54890:E002	3.61399720916964e-05	0.0240787970854672	-0.00383908146455632
3.20346430.20347001	Yes	7.44983646185611	0.161397709887833	1	1	NA	0.963320463320463	2	16.6666666666667	4.33333333333333	25	166.333333333333	183.333333333333	4.73895636430327e-09	4.45646717542715e-06	AT3G54920:I002	4.3101375774492e-11	2.81198763224758e-07	-0.148505648505649
3.20347209.20348219	Yes	5.93073733756289	0.0663124794949717	1	1	NA	0.933673469387755	3.66666666666667	7.66666666666667	0.666666666666667	1.33333333333333	61	61	0.275690492983781	0.759574681141111	AT3G54920:I003	0.000569855069669151	0.136642169913822	-0.0622448979591837
3.20613201.20613293	Yes	3.95419631038688	0.333757992490616	1	1	NA	1	0	1.33333333333333	0	2.66666666666667	21	10	0.000190690233195702	0.0292057310089423	AT3G55580:I002	3.59398430499797e-06	0.00443104305899431	-0.285714285714286
3.20709968.20710060	Yes	11.8572682811504	0.0100873828723403	1	1	NA	0.995677655677656	9	17.6666666666667	10.6666666666667	24.6666666666667	4530.33333333333	2890	1.14257599540922e-08	9.50855787896352e-06	AT3G55800:I002	0.000935634593199328	0.183146069212177	-0.010114395475314
3.20803391.20803488	Yes	6.61470984411521	0.0537305879406827	1	1	NA	0.991150442477876	0.333333333333333	2.66666666666667	0.333333333333333	4.66666666666667	74.6666666666667	121.333333333333	0.0274734086014222	0.372828567354145	AT3G56060:I001	0.000367938275745974	0.108406539955373	-0.0481452611307259
3.20854434.20854548	Yes	6.01122725542325	0.132308213498195	1	1	NA	1	0	6	0	3.33333333333333	63	66	1.27500035162442e-05	0.0037536961730849	AT3G56210:I006	4.4511694434856e-07	0.000757564848142968	-0.123893805309735
3.21090281.21090381	Yes	6.41221698021647	0.0685248699844437	1	1	NA	0.987124463519313	1	6.33333333333333	0	0.666666666666667	76.6666666666667	93.6666666666667	0.0269619800296835	0.37046772249538	AT3G56990:I007	0.000175406291901087	0.0701076971370268	-0.0566608873603729
3.21289829.21289929	Yes	8.08037341646402	0.133065855221039	1	1	NA	0.905444126074499	16	33.6666666666667	17	26	316	225.333333333333	2.83159662808705e-05	0.00693438841949682	AT3G57520:I005	0.000291155634077474	0.0942640137817169	-0.114800851220697
3.21291112.21291419	Yes	8.17575744674447	0.172933590028856	1	0.999178507038291	NA	0.758267716535433	42.6666666666667	58.3333333333333	59.6666666666667	88	321	257.333333333333	0.00032985476745704	0.0423901200498071	AT3G57520:I009	4.49535296755309e-05	0.027603053815941	-0.120778038583327
3.21291857.21291957	Yes	8.22480562798926	0.131209213049152	1	1	NA	0.87817703768624	23.3333333333333	38.3333333333333	23	40.6666666666667	334	264.333333333333	0.000174752606372606	0.0274857619634695	AT3G57520:I012	0.000471615427886187	0.125366337696223	-0.108274125064881
3.21292047.21292144	Yes	8.47031993478003	0.151317692193551	1	1	NA	0.869664634146341	29.3333333333333	55	27.6666666666667	55.6666666666667	380.333333333333	329	2.60715236368242e-06	0.000965251972946184	AT3G57520:I013	0.00036828095489728	0.108406539955373	-0.121370471902217
3.21292719.21292962	Yes	8.54946381949977	0.11895272363477	1	1	NA	0.887481371087928	29	45.6666666666667	21.3333333333333	50	397	352.333333333333	1.08328782736222e-05	0.0032861710966876	AT3G57520:I015	3.31585699578427e-05	0.0227716479185485	-0.101023037754595
3.21313859.21313968	Yes	5.21593739919915	0.153887869474561	1	1	NA	0.990566037735849	0.333333333333333	3	0	4	35	39.3333333333333	0.00269298833356606	0.14219311055599	AT3G57570:I007	0.000543703993521776	0.134278592431618	-0.141645174426497
3.21410703.21410776	Yes	7.54174197212203	0.0958666255537466	1	1	NA	0.903614457831325	8.33333333333333	25	10.3333333333333	20.3333333333333	175	197.666666666667	0.00271584571458005	0.142758756374172	AT3G57800:I009	0.00102744764663436	0.190386656878534	-0.0901713851289933
3.21438777.21439485	Yes	7.16155182041731	0.0613263004230848	1	1	NA	0.960707269155206	3.33333333333333	7.33333333333333	3.33333333333333	5	163	123.333333333333	0.0460530334551973	0.44748720945374	AT3G57890:I001	0.000137254790031735	0.0597890710710078	-0.0516163600642972
3.21438777.21439485	Yes	7.16155182041731	0.0613263004230848	1	1	NA	0.960707269155206	3.33333333333333	7.33333333333333	3.33333333333333	5	163	123.333333333333	0.0460530334551973	0.44748720945374	AT3G57890:E003	0.000268783051870348	0.0898537132523149	-0.0516163600642972
3.21493175.21493245	No	3.22239242133645	0.266180959686805	1	1	NA	0.6875	2.33333333333333	1	4.33333333333333	2.66666666666667	14.6666666666667	4	0.534201324923075	0.89564368047997	AT3G58050:I002	0.000944324116796019	0.183223452148456	-0.165760869565217
3.21493175.21493248	Yes	5.33985000288462	-0.071759996497784	1	1	NA	0.918518518518519	2.33333333333333	1	4.33333333333333	2.66666666666667	39.6666666666667	41.3333333333333	0.437727243452705	0.855667723489981	AT3G58050:I002	0.000944324116796019	0.183223452148456	0.0624034106048495
3.21521437.21521966	Yes	7.44570463552578	0.133769222596454	1	1	NA	0.971046770601336	4	24.3333333333333	0.333333333333333	11.6666666666667	145.333333333333	203.333333333333	3.09454366788963e-08	2.27349837488026e-05	AT3G58120:I001	1.18953397535066e-07	0.000248341387101907	-0.121464597899386
3.21522092.21522198	Yes	7.33091687811462	0.148967954963181	1	1	NA	0.929440389294404	5.66666666666667	27.6666666666667	4	20	127.333333333333	194.666666666667	0.000120624147654271	0.020737430020585	AT3G58120:I002	2.48271356739893e-05	0.0187797491627902	-0.126139151330167
3.21522288.21522456	Yes	7.70850914811698	0.147620392161556	1	1	NA	0.977981651376147	0.333333333333333	19.3333333333333	3.66666666666667	25.6666666666667	177.666666666667	240.666666666667	2.80404076960747e-11	4.12014359270495e-08	AT3G58120:I003	2.30925295758613e-05	0.0179000256854395	-0.135507905751876
3.21752676.21752955	Yes	2.8073549220576	-0.415460295868225	1	1	NA	0.882352941176471	1.66666666666667	0.666666666666667	1.33333333333333	0.666666666666667	4	10	0.14324495532171	0.637755245284958	AT3G58820:I001	0.000957669405090293	0.184108678320906	0.310924369747899
3.21932648.21933308	Yes	6.15987133677839	0.252632971789868	1	1	NA	0.747747747747748	13.6666666666667	7.66666666666667	14.3333333333333	35	83	60	7.92431962621648e-05	0.0153648472851499	AT3G59350:I002	0.000473092477154854	0.125366337696223	-0.163332163332163
3.21932971.21933308	Yes	5.4318457869654	0.0656921407769158	1	1	NA	0.45531914893617	28.3333333333333	32.3333333333333	14.3333333333333	35	35.6666666666667	50.6666666666667	0.0755423679682326	0.525950187191425	AT3G59350:I002	0.000473092477154854	0.125366337696223	-0.0259406178627239
3.21934251.21934337	Yes	7.18652696877944	0.264784198815963	1	0.813558230208545	NA	0.867671691792295	13	26.6666666666667	13.3333333333333	31.6666666666667	172.666666666667	118.666666666667	1.84141483300555e-06	0.000733749192716141	AT3G59350:I004	0.000716859023988576	0.154607533219156	-0.197238546782879
3.22292862.22293443	Yes	8.41855541138745	0.0671031813894008	1	1	NA	0.865828092243187	18	46	24.6666666666667	50	275.333333333333	409	0.03453530490825	0.403828829144597	AT3G60320:I001	6.20462360975645e-06	0.00677745599304172	-0.0559271021441767
3.22313584.22313771	Yes	6.35167543828141	0.110937776351275	1	1	NA	0.957854406130268	2.33333333333333	4.66666666666667	1.33333333333333	8	83.3333333333333	80	0.0107554704164132	0.262122476203843	AT3G60360:I006	0.000256960398831649	0.0879118282233324	-0.0945450536122826
3.22314021.22314228	Yes	7.32042450429697	0.0327676348261736	1	1	NA	0.983505154639175	1	2.33333333333333	1.66666666666667	5.66666666666667	159	160.666666666667	0.0774055956868959	0.531050029005612	AT3G60360:I008	0.000906930586863219	0.180669572977679	-0.0309359846787009
3.22355398.22355489	Yes	6.36923380966572	0.0490621608673596	1	1	NA	0.97071129707113	0.666666666666667	3.66666666666667	1.66666666666667	4	77.3333333333333	88	0.125911939159688	0.61439258019661	AT3G60500:I008	0.000560996816074445	0.135765564859537	-0.0508506698934293
3.22612091.22612203	No	3.36923380966572	0.389168267387635	1	1	NA	0.210144927536232	7.33333333333333	15.6666666666667	29	48.6666666666667	9.66666666666667	11	0.432759396098658	0.853403670805916	AT3G61110:I002	0.000182925866149558	0.072696317755918	-0.0641272284211876
3.22612091.22612386	Yes	11.2129016366126	0.00785114635702472	1	1	NA	0.993806515545646	7.33333333333333	15.6666666666667	9.33333333333333	13	2674.33333333333	2073	0.00289741192596028	0.146977215704176	AT3G61110:I002	0.000182925866149558	0.072696317755918	-0.00744648382478952
3.22612238.22612386	No	3.54432051622381	-0.0234316622856667	1	1	NA	0.209756097560976	27.3333333333333	41	9.33333333333333	13	9	14.3333333333333	0.980338596902995	1	AT3G61110:I002	0.000182925866149558	0.072696317755918	0.0126758055901727
3.22676079.22676482	Yes	9.07369529140493	0.0564869136444682	1	1	NA	0.95725865880619	8.66666666666667	29	10.6666666666667	38.3333333333333	433	644.666666666667	0.00024412865809984	0.0345731924107953	AT3G61260:I004	4.22211526173403e-05	0.026331270907156	-0.0518279471957032
3.22733984.22734249	Yes	9.22198982748958	0.0397450107737233	1	1	NA	0.974907749077491	8.33333333333333	29	3	22.6666666666667	440.333333333333	754	0.000410696899043615	0.0487645526378315	AT3G61430:I002	0.000302314021737896	0.0958219174285385	-0.0390368347208503
3.22736049.22736179	Yes	9.69493821508161	0.0303666168556534	1	1	NA	0.972670807453416	15.3333333333333	18.3333333333333	14	18.6666666666667	1044	613.666666666667	0.0013422805906037	0.0967027426503559	AT3G61440:I001	0.000475686436230647	0.125366337696223	-0.0295355615517768
3.22736288.22736370	Yes	9.91114227861897	0.0316520836376081	1	1	NA	0.97508038585209	14.6666666666667	23.3333333333333	16.3333333333333	18	1213	712.666666666667	7.79022760517028e-05	0.0151360581355911	AT3G61440:I002	0.000365854394036552	0.108406539955373	-0.0298991303260069
3.22736288.22736520	Yes	3.73696559416621	0.807268110621974	1	0.54172318823473	NA	0.275862068965517	14.6666666666667	23.3333333333333	34.3333333333333	34.6666666666667	18.6666666666667	8	0.00408636536396126	0.17317607591778	AT3G61440:I002	0.000365854394036552	0.108406539955373	-0.154649947753396
3.22736783.22736869	Yes	9.41115786231189	0.0406968822768174	1	1	NA	0.951926745516978	20.3333333333333	26.3333333333333	21.6666666666667	23.3333333333333	831.666666666667	530	0.00336998160751422	0.159494485342896	AT3G61440:I005	0.00103851445897909	0.191759432065112	-0.0376081716239363
3.22737006.22737092	Yes	9.24436383512051	0.0240275323092902	1	1	NA	0.981355161437017	7.66666666666667	14.3333333333333	6	7.33333333333333	719.333333333333	493.666666666667	0.0103547130815442	0.257536858893239	AT3G61440:I006	0.000460779322519617	0.124569297028753	-0.0233991459130841
3.22737143.22737244	No	1.93859945533586	4.05590231171269	0.0280519419959059	0.020954462695737	NA	0.403508771929825	2	4.33333333333333	9.33333333333333	14.3333333333333	7.66666666666667	0	1.71184129193857e-05	0.00470701296060266	AT3G61440:I007	0.0708964318384955	0.939161793641267	-0.403508771929824
3.22737143.22737244	No	1.93859945533586	4.05590231171269	0.0280519419959059	0.020954462695737	NA	0.403508771929825	2	4.33333333333333	9.33333333333333	14.3333333333333	7.66666666666667	0	1.71184129193857e-05	0.00470701296060266	AT3G61440:E009	0.580012131361693	0.999995054331151	-0.403508771929824
3.22737443.22737519	Yes	9.74539421623679	0.040520508579009	1	1	NA	0.942947702060222	27.3333333333333	31.3333333333333	32.6666666666667	43.6666666666667	991.666666666667	725	0.00141965242616812	0.0996288764958389	AT3G61440:I009	1.18303391265681e-05	0.0112265616369631	-0.0366977020602219
3.22737599.22737694	Yes	10.0030493524939	0.0353778573657521	1	1	NA	0.955062120010574	21.6666666666667	31	35	40	1204.33333333333	848	0.000466388294580464	0.0531620470715785	AT3G61440:I010	1.60288588588826e-05	0.0139432371736943	-0.0323200090203669
3.22780148.22780245	Yes	3.58496250072116	-0.127726234194474	1	1	NA	0.887096774193548	0.666666666666667	1.66666666666667	1	0.666666666666667	5.66666666666667	18.3333333333333	0.39957836676712	0.836284934940389	AT3G61560:I008	0.000923763248220067	0.18262869399375	0.114369501466276
3.22999047.22999486	Yes	7.06608919045777	0.110847879424298	1	1	NA	0.960167714884696	2.66666666666667	7.33333333333333	3.66666666666667	11.6666666666667	152.666666666667	115.333333333333	0.000874040910059273	0.0756153938740239	AT3G62110:I005	0.000891119758102623	0.179115071378627	-0.101606920840031
3.23450705.23450779	Yes	6.14974711950468	-0.115585376466898	1	1	NA	1	1.33333333333333	0	5.33333333333333	0	56.6666666666667	85.3333333333333	4.11596232768151e-06	0.00142301831372368	AT3G63510:I001	0.000253488052153082	0.0875059721335774	0.105263157894737
4.74867.74976	Yes	6.74146698640115	0.164039134864636	1	1	NA	0.917647058823529	5.66666666666667	25.3333333333333	3.66666666666667	5.66666666666667	104	110	0.000348863756211589	0.0436605945011702	AT4G00180:E007	2.3036490853762e-05	0.0179000256854395	-0.137505214851898
4.186473.186602	Yes	10.1695074945545	0.013068917643551	1	1	NA	0.977146588312112	11	21	12.3333333333333	27.3333333333333	997.666666666667	1305.66666666667	0.0753102312013783	0.525461274045268	AT4G00430:E004	8.47052705302957e-05	0.0436285084025104	-0.0128432894445594
4.186897.187201	Yes	10.1275644997187	0.0237394534899558	1	1	NA	0.979872525997987	12.6666666666667	29.3333333333333	7.33333333333333	28.6666666666667	973.666666666667	1263.66666666667	0.000259601289982185	0.0360600379743496	AT4G00430:I003	5.66590848355976e-08	0.000132412281260792	-0.0237565108655787
4.219409.219536	Yes	5.54432051622381	0.130789207552356	1	1	NA	0.980769230769231	0.666666666666667	4.33333333333333	0	5	34	59.3333333333333	0.00337864964144182	0.159494485342896	AT4G00480:I008	0.000319962075417044	0.0991471218267039	-0.116691560866318
4.478470.478679	Yes	8.4318457869654	0.084631807853917	1	1	NA	0.954042553191489	6.33333333333333	20.6666666666667	11.6666666666667	24	373.666666666667	317	2.16701191323895e-05	0.00572425936261454	AT4G01100:I005	9.29365682701601e-07	0.00142665832580131	-0.0775448573389548
4.573727.574062	Yes	6.96962635095648	0.0338144486864263	1	1	NA	0.951482479784367	2.66666666666667	7.33333333333333	3.33333333333333	3.66666666666667	117.666666666667	133	0.242611220367549	0.736031886395374	AT4G01400:I001	0.000196002132330505	0.0759648957380647	-0.0278713686732555
4.710607.710694	Yes	5.59494658929378	-0.223545397906472	1	1	NA	0.949685534591195	7.33333333333333	2	7.33333333333333	0.666666666666667	46.3333333333333	50.3333333333333	0.000394604496791935	0.0473319034104806	AT4G01660:I006	0.000970486270689033	0.185531192643828	0.19012269306114
4.973197.973530	Yes	5.86624861111117	-0.165231916082458	1	1	NA	0.841530054644809	13.6666666666667	4	11.6666666666667	5.66666666666667	65.3333333333333	51.3333333333333	0.05925582453717	0.48776006849028	AT4G02200:I002	0.000394819401303219	0.113640490876207	0.120941819350691
4.1376760.1376856	Yes	6.73245011304371	0.0782948820268815	1	1	NA	0.923344947735192	5.33333333333333	13	2	8.66666666666667	88.3333333333333	124.333333333333	0.0572588515696426	0.482383472913537	AT4G03110:E002	0.000734534099007639	0.156716273582275	-0.0717467742192099
4.1416190.1416314	Yes	10.0004695508718	0.124854766976956	1	1	NA	0.968579807289485	17.3333333333333	147.666666666667	7.66666666666667	71	770.666666666667	1278	1.38754322364836e-25	1.00371674775898e-21	AT4G03210:E003	1.48705494357023e-17	3.88069293348806e-13	-0.114682257178126
4.1416190.1416314	Yes	10.0004695508718	0.124854766976956	1	1	NA	0.968579807289485	17.3333333333333	147.666666666667	7.66666666666667	71	770.666666666667	1278	1.38754322364836e-25	1.00371674775898e-21	AT4G03210:I002	1.38715571335056e-15	2.17199454440717e-11	-0.114682257178126
4.1416414.1416514	Yes	10.0491678723722	0.0876174225346312	1	1	NA	0.947348340328119	23	95	23	100.666666666667	827.666666666667	1291.33333333333	7.04616112830732e-12	1.16248060762262e-08	AT4G03210:I003	3.39604380991993e-11	2.31195279875414e-07	-0.078933186775104
4.1416707.1416792	Yes	10.0023462276124	0.127817284001118	1	1	NA	0.931993156544055	29.3333333333333	149	23.6666666666667	140	726.333333333333	1325	2.64679777226073e-16	7.54249138501899e-13	AT4G03210:I004	3.17199577498834e-13	3.10417454032437e-09	-0.111051396940585
4.1498213.1498318	Yes	6.94641895979516	0.158785978468139	1	1	NA	1	0	17	0	12	76.6666666666667	170	7.49808136454389e-10	8.29543615812168e-07	AT4G03400:I001	4.82848244769639e-08	0.000117855801195531	-0.14572864321608
4.2522881.2522957	Yes	5.7987417917529	0.140371303231486	1	1	NA	0.951351351351351	1	5	2	5.33333333333333	58.6666666666667	52.6666666666667	0.0139130437950363	0.290269086668629	AT4G04955:I003	0.00100444571755903	0.188649656848219	-0.115372515372515
4.2588506.2588735	No	6.24792751344359	1.21652211573105	1.64103353679516e-10	4.66312654851287e-10	NA	0.0469798657718121	1236.66666666667	1108.66666666667	1224.66666666667	1059.33333333333	121.333333333333	30.6666666666667	3.27305366924976e-13	6.69118900005604e-10	AT4G05050:E002	0.688082297600427	0.999995054331151	-0.033032018591703
4.2588506.2588735	No	6.24792751344359	1.21652211573105	1.64103353679516e-10	4.66312654851287e-10	NA	0.0469798657718121	1236.66666666667	1108.66666666667	1224.66666666667	1059.33333333333	121.333333333333	30.6666666666667	3.27305366924976e-13	6.69118900005604e-10	AT4G05050:E003	0.966701742770862	0.999995054331151	-0.033032018591703
4.2588607.2588836	No	4.66296501272243	5.82359275063885	4.28116858131471e-27	1.28435057439441e-26	NA	0.0213753339895936	1160	991.666666666667	1159.66666666667	1081.33333333333	50.6666666666667	0	6.11289012367346e-30	4.79041728616774e-26	AT4G05050:E002	0.688082297600427	0.999995054331151	-0.0213753339895936
4.2588607.2588836	No	4.66296501272243	5.82359275063885	4.28116858131471e-27	1.28435057439441e-26	NA	0.0213753339895936	1160	991.666666666667	1159.66666666667	1081.33333333333	50.6666666666667	0	6.11289012367346e-30	4.79041728616774e-26	AT4G05050:E003	0.966701742770862	0.999995054331151	-0.0213753339895936
4.2718930.2719159	No	3.1963972128035	4.98743772041545	1.02560891718365e-10	2.94305167539656e-10	NA	0.0038718760999648	2544	2521	2172.66666666667	2092.33333333333	18.3333333333333	0	2.28007581018844e-13	4.98641974684444e-10	AT4G05320:E010	0.779069229770009	0.999995054331151	-0.00387187609996476
4.2718930.2719159	No	3.1963972128035	4.98743772041545	1.02560891718365e-10	2.94305167539656e-10	NA	0.0038718760999648	2544	2521	2172.66666666667	2092.33333333333	18.3333333333333	0	2.28007581018844e-13	4.98641974684444e-10	AT4G05320:E011	0.913549790540754	0.999995054331151	-0.00387187609996476
4.2718930.2719159	No	3.1963972128035	4.98743772041545	1.02560891718365e-10	2.94305167539656e-10	NA	0.0038718760999648	2544	2521	2172.66666666667	2092.33333333333	18.3333333333333	0	2.28007581018844e-13	4.98641974684444e-10	AT4G05320:E012	0.961878564854025	0.999995054331151	-0.00387187609996476
4.2719012.2719241	No	7.51175265376738	-0.438189496816596	0.0901508960506966	0.0555838346815645	NA	0.0479569892473118	1899	1799.66666666667	2595.33333333333	2627.33333333333	142	223	0.000282051958106256	0.038372506607928	AT4G05320:E011	0.913549790540754	0.999995054331151	0.0173293380861932
4.2719012.2719241	No	7.51175265376738	-0.438189496816596	0.0901508960506966	0.0555838346815645	NA	0.0479569892473118	1899	1799.66666666667	2595.33333333333	2627.33333333333	142	223	0.000282051958106256	0.038372506607928	AT4G05320:E012	0.961878564854025	0.999995054331151	0.0173293380861932
4.4310507.4310648	No	2.58496250072116	-2.18092915865959	0.176694860659296	0.0928615326092653	NA	0.181818181818182	12	11.3333333333333	25	39.6666666666667	0.666666666666667	11.3333333333333	0.000182461405818752	0.0283143368676396	NA	NA	NA	0.164119066773934
4.5148175.5148859	Yes	4.34577483684173	0.169129293694066	1	1	NA	0.966292134831461	0.333333333333333	2.66666666666667	0.666666666666667	0	28.6666666666667	12	0.0101809262597224	0.254493387702826	AT4G08150:I001	0.000738178993989497	0.156860844357991	-0.148110316649642
4.5464733.5464908	Yes	3.75488750216347	0.234477717021774	1	1	NA	1	0	3.33333333333333	0	0.666666666666667	12	15	0.0126911387993816	0.279892589482892	AT4G08590:I004	3.23559117563154e-05	0.0224704806833716	-0.210526315789474
4.6023362.6023719	Yes	6.13955135239879	0.130326769960657	1	1	NA	0.95067264573991	2	1.66666666666667	1.66666666666667	12	70.6666666666667	70.3333333333333	0.00103990731195032	0.0842214912495485	AT4G09510:I005	0.000446529466336627	0.122716059034345	-0.113371058438323
4.6137212.6137466	Yes	7.72565028093837	0.0620787905740379	1	1	NA	0.975572519083969	2.66666666666667	10.6666666666667	2.66666666666667	9	213	210.333333333333	0.00169417708532455	0.110650381374964	AT4G09730:I002	7.98127797988112e-05	0.0416566841603935	-0.061079765460781
4.6408384.6408473	No	4.44846050081629	0.104468755805113	1	1	NA	0.0432190760059613	335.666666666667	436	92.3333333333333	168.666666666667	19.3333333333333	24.3333333333333	0.0564265725224022	0.480135200228484	AT4G10340:I001	0.00106761974555746	0.194380037371677	-0.00453333143786361
4.6408389.6408473	Yes	15.1555166135138	0.00390289385566599	1	1	NA	0.994377427928849	109.333333333333	187.666666666667	92.3333333333333	168.666666666667	35665.6666666667	37329.6666666667	1.80469177694059e-09	1.8649605495793e-06	AT4G10340:I001	0.00106761974555746	0.194380037371677	-0.0038327517449433
4.6558820.6558927	Yes	6.7922480296674	0.0557705304083012	1	1	NA	0.990769230769231	0.333333333333333	5.33333333333333	0.666666666666667	1.33333333333333	107.333333333333	114.333333333333	0.0119946592939663	0.272921764994306	AT4G10610:I007	0.000971069642840009	0.185531192643828	-0.0458656495020131
4.6705408.6705495	Yes	4.94641895979516	0.0476249544098444	1	1	NA	1	0	1	0	0.666666666666667	24.6666666666667	37	0.1140440642664	0.596971319763316	AT4G10930:I001	6.4875135031471e-05	0.0358942889331897	-0.0431034482758621
4.7111315.7111839	Yes	7.92481250360578	0.0192704213357135	1	1	NA	0.99055330634278	0.666666666666667	2.66666666666667	1.66666666666667	4	244.666666666667	241.333333333333	0.154003034565649	0.65092488111721	AT4G11820:I011	0.000102304204468996	0.0506920570618702	-0.0174350267728876
