	event	J3	logFC	log.mean	pvalue	FDR	dPIN	multiplicity	countsJ1.col_16	countsJ1.col_23	countsJ2.col_16	countsJ2.col_23	countsJ3.col_16	countsJ3.col_23
AT5G41740:E009	ES	5.16692315.16692758	-0.00342074210705534	2.84130225398094	0.956354724901937	1	0	No	0	0	0	0	11	3.33333333333333
AT5G41740:E010	ES	5.16692315.16692758	-0.00342074210705534	2.84130225398094	0.956354724901937	1	0	No	0	0	0	0	11	3.33333333333333
AT5G27970:E014	ES	5.10007585.10007849	0.00815381990429565	6.04439411935845	0.956940147860113	1	0	No	0	0	0	0	63.3333333333333	68.6666666666667
AT3G20270:E004	ES*	3.7067116.7067772	0.00304386764533526	2.70043971814109	0.957318082633616	1	0	No	0	0	0	0	3	10
AT5G52580:E010	ES	5.21340625.21340856	0.0063850943033969	6.52617316951355	0.957384466617052	1	0	No	0	0	0	0	105.333333333333	79
AT5G15410:E009	ES	5.5006356.5006735	0.00846119782020338	6.04074634234331	0.957635331540018	1	0	No	0	0	0	0	56	75.6666666666667
AT3G06190:E004	ES	3.1875132.1875653	0.00843390071824149	5.92283213947754	0.957676384725307	1	0	No	0	0	0	0	53	68.3333333333333
AT4G17140:E052	ES	4.9630227.9630397	-0.0076916301265566	6.44017706155735	0.957678365647791	1	0	No	0	0	0	0	76.3333333333333	97.3333333333333
AT3G20540:E003	ES	3.7168376.7168822	-0.00551231723798551	7.18156640787771	0.957816621893349	1	0	No	0	0	0	0	99	191.333333333333
AT1G01060:E010	ES	1.35963.36624	-0.000113045206673101	4.08746284125034	0.959502725779407	1	0	No	0	0	0	0	27.3333333333333	6.66666666666667
AT1G48090:E065	-	1.17757740.17758180	-0.00615130791644519	6.73245011304371	0.959836905220821	1	0	No	0	0	0	0	81.6666666666667	131
AT1G48090:E066	-	1.17757740.17758180	-0.00615130791644519	6.73245011304371	0.959836905220821	1	0	No	0	0	0	0	81.6666666666667	131
AT1G10940:E008	ES	1.3657332.3657523	-0.00542968489951878	7.13442632022093	0.959850585417724	1	0	No	0	0	0	0	132	149
AT1G61340:E003	ES	1.22628792.22629360	0.0110504539277158	4.57490883605723	0.960524220220967	1	0	No	0	0	0	0	29.6666666666667	18
AT5G51120:E005	ES	5.20780117.20780387	0.00682741693378117	6.42346612134942	0.960593218480896	1	0	No	0	0	0	0	90.3333333333333	81.3333333333333
AT5G64170:E007	ES	5.25675571.25676552	0.00766578146904001	5.8988532765431	0.960717774181415	1	0.00367119983921754	No	33.6666666666667	40.6666666666667	21	35.6666666666667	49.3333333333333	70
AT1G52500:E007	-	1.19560282.19563011	0.00376514321600774	3.14295795384204	0.960730660243402	1	0	No	0	0	0	0	3.66666666666667	14
AT1G52500:E009	-	1.19560282.19563011	0.00376514321600774	3.14295795384204	0.960730660243402	1	0	No	0	0	0	0	3.66666666666667	14
AT1G52500:E011	-	1.19560282.19563011	0.00376514321600774	3.14295795384204	0.960730660243402	1	0	No	0	0	0	0	3.66666666666667	14
AT1G08650:E003	ES	1.2753010.2753183	0.00733896091567765	6.85590666688971	0.961074238073857	1	0	No	0	0	0	0	76.6666666666667	155
AT1G32540:E003	-	1.11767705.11767875	-0.0143949930144522	3.92283213947754	0.961492733118031	1	0	No	0	0	0	0	13.3333333333333	17
AT2G16940:E020	ES	2.7345776.7346571;2.7346177.7346571	0.00634483485479012	6.73018706153514	0.962812490766716	1	0	Yes	0	0	0	0	90.6666666666667	121.666666666667
AT5G14610:E007	ES	5.4712191.4712949;5.4712725.4712949	-0.00676520916221607	5.93467375212206	0.962831331943638	1	0	Yes	0	0	0	0	47.3333333333333	75
AT1G01160:E003	ES	1.72669.73087	-0.00644509556108907	5.95419631038687	0.962845050303994	1	0	No	0	0	0	0	58.6666666666667	65.3333333333333
AT3G62360:E017	-	3.23077567.23077869	0.00462390188005467	7.467605550083	0.963500724406357	1	0	No	0	0	0	0	178.333333333333	175.666666666667
AT1G19580:E006	ES	1.6776394.6776802	0.00638508663743131	6.35461671359354	0.963656699219868	1	0	No	0	0	0	0	83	80.6666666666667
AT5G47455:E009	-	5.19251196.19252204;5.19251704.19252204;5.19251979.19252204	-0.00759997362138345	6.00375213486111	0.963892820425659	1	0	Yes	0	0	0	0	66	62.3333333333333
AT1G08110:E004	-	1.2535385.2535675;1.2535385.2535570	-0.00498477206610293	7.22560913401999	0.96413255928784	1	0	Yes	0	0	0	0	141	158.333333333333
AT3G05680:E007	ES	3.1663391.1663744	0.00684687257041718	6.04439411935845	0.964280561243018	1	0	No	0	0	0	0	60.3333333333333	71.6666666666667
AT1G48635:E006	ES	1.17984791.17985176	0.00817914025244454	5.74595437739346	0.96432942487031	1	0	No	0	0	0	0	43.3333333333333	64
AT1G48635:E007	ES	1.17984791.17985176	0.00817914025244454	5.74595437739346	0.96432942487031	1	0	No	0	0	0	0	43.3333333333333	64
AT4G14800:E004	ES	4.8500770.8501741	0.00472126963672798	7.47167521439204	0.964411890446427	1	0	No	0	0	0	0	210.333333333333	144.666666666667
AT4G09720:E007	ES	4.6133719.6134288	0.0049152646346604	7.15650448567999	0.964463036265967	1	0	No	0	0	0	0	141.333333333333	144
AT4G09720:E008	ES	4.6133719.6134288	0.0049152646346604	7.15650448567999	0.964463036265967	1	0	No	0	0	0	0	141.333333333333	144
AT2G27030:E006	-	2.11533056.11534077	0.00564503468317301	6.38658105322962	0.965223413076218	1	0	No	0	0	0	0	97	70.3333333333333
AT4G30990:E032	ES	4.15096387.15096773	-0.00570861776008685	6.05166211982249	0.965293391138979	1	0	No	0	0	0	0	52	80.6666666666667
AT1G22520:E005	ES	1.7953313.7953809	-0.00455063293525183	7.56478461878353	0.965771286389709	1	0	No	0	0	0	0	191.333333333333	187.333333333333
AT5G52040:E004	ES*	5.21131186.21132087	-0.00447253392558356	7.76597668082527	0.965904052008898	1	6.13932765591643e-05	No	14.6666666666667	16	0	0	208	227.333333333333
AT1G66730:E009	-	1.24888880.24889382	0.00428046703399165	2.50250034052918	0.965929761817745	1	0.00454545454545463	No	4.33333333333333	10.6666666666667	3	9.33333333333333	3	8.33333333333333
AT4G23010:E004	ES	4.12060738.12061159	0.00572778072221247	6.00375213486111	0.966638978753495	1	0	No	0	0	0	0	77	51.3333333333333
AT5G48240:E008	ES*	5.19560520.19560903	0.00547118108529254	6.81804952285384	0.966791850662781	1	0	No	0	0	0	0	111.333333333333	114.333333333333
AT5G48240:E010	ES*	5.19560520.19560903	0.00547118108529254	6.81804952285384	0.966791850662781	1	0	No	0	0	0	0	111.333333333333	114.333333333333
AT1G07170:E005	ES*	1.2200219.2200638	0.0060184887355508	6.30073387261824	0.967057569269193	1	0	No	0	0	0	0	71.3333333333333	86.3333333333333
AT3G54280:E006	ES	3.20093877.20094488	-0.00562827025571092	6.27301849440642	0.967220595110786	1	0	No	0	0	0	0	81	73.6666666666667
AT1G69526:E008	-	1.26132358.26132437	0.000762026010278527	3.62449086490779	0.967229832696917	1	0	No	0	0	0	0	5.66666666666667	19
AT4G14710:E010	ES	4.8426012.8426343	0.00486451247889709	7.82548885078284	0.967368410041992	1	0	No	0	0	0	0	210.666666666667	243
AT5G35180:E015	ES	5.13428575.13429002	0.00473950217202555	6.67948009950545	0.967620423741927	1	0	No	0	0	0	0	102.666666666667	102.333333333333
AT2G21540:E017	-	2.9223761.9224337	-0.0170201015767528	3.22239242133645	0.967736895892412	1	0	No	0	0	0	0	9.66666666666667	9
AT1G73680:E010	ES	1.27706328.27706888	-0.00604297628159142	5.61960864352805	0.968513938089997	1	0	No	0	0	0	0	43	55.3333333333333
AT1G64770:E005	ES	1.24058472.24059218	-0.00383254665073809	8.07235594886013	0.968755196118847	1	0	No	0	0	0	0	275	263.333333333333
AT3G02065:E003	-	3.358996.359061	0.014021236702435	3.50250034052918	0.968940520719286	1	0	No	0	0	0	0	11	11.6666666666667
AT1G48560:E003	ES	1.17953430.17953673	0.0101449876683918	3.73696559416621	0.96914928501679	1	0	No	0	0	0	0	15	11.6666666666667
AT4G32850:E014	ES*	4.15853753.15854165	-0.00511911564041861	6.33985000288462	0.969322743734738	1	0	No	0	0	0	0	65.3333333333333	96.6666666666667
AT2G15860:E008	ES	2.6908513.6908725	0.00600791498951735	5.87856187255002	0.969587934164786	1	0	No	0	0	0	0	59.6666666666667	58
AT5G66250:E007	ES	5.26469801.26470208	-0.00574144881545634	5.50250034052918	0.969784372363576	1	0	No	0	0	0	0	40.3333333333333	50.3333333333333
AT1G63770:E038	-	1.23663863.23664614	0.00410086792582393	7.73809225962049	0.970020800116542	1	0	No	0	0	0	0	171.666666666667	255.333333333333
AT4G20380:E015	ES	4.11005344.11005834	-0.00526494991328265	6.25108785433691	0.9702775768582	1	0	No	0	0	0	0	75.6666666666667	76.6666666666667
AT4G20380:E016	ES	4.11005344.11005834	-0.00526494991328265	6.25108785433691	0.9702775768582	1	0	No	0	0	0	0	75.6666666666667	76.6666666666667
AT5G52200:E005	ES	5.21203813.21204703	0.00598445016904846	5.72337652941825	0.970350699116287	1	0	No	0	0	0	0	52.6666666666667	53
AT3G45620:E003	ES	3.16746034.16746405	0.00557035419820015	5.87856187255002	0.970597703905563	1	0	No	0	0	0	0	62	55.6666666666667
AT5G10140:E003	ES	5.3173825.3174818	-0.0146539785189291	4.63420601974101	0.971238535789114	1	0	No	0	0	0	0	31.6666666666667	18
AT4G10430:E006	ES*	4.6455241.6455797;4.6455241.6455375	0.00596025749427656	6.2667865406949	0.971270478504659	1	-0.00516445198379041	Yes	0	0	0.333333333333333	1.33333333333333	67.3333333333333	86.6666666666667
AT3G23660:E005	ES	3.8514624.8514941	-0.00467096961632757	5.84549005094437	0.971333134690481	1	0	No	0	0	0	0	47.3333333333333	67.6666666666667
AT3G06530:E039	-	3.2030376.2030613	0.0275235927402324	-1.58496250072116	0.971464046229742	1	-0.000132634545772725	No	140.333333333333	157.333333333333	98.6666666666667	93.6666666666667	0.333333333333333	0.333333333333333
AT4G35440:E002	ES	4.16836429.16836849	0.0059110471281994	5.96578428466209	0.971633051678139	1	0	No	0	0	0	0	50.6666666666667	74.3333333333333
AT3G33530:E005	ES	3.14087188.14087380	0.00534932396802643	5.77698127301409	0.971869070869534	1	0	No	0	0	0	0	59.3333333333333	50.3333333333333
AT4G02030:E002	ES	4.892432.892898	0.00577034362307139	5.58496250072116	0.972475657181223	1	0	No	0	0	0	0	45.3333333333333	50.6666666666667
AT4G02030:E003	ES	4.892432.892898	0.00577034362307139	5.58496250072116	0.972475657181223	1	0	No	0	0	0	0	45.3333333333333	50.6666666666667
AT1G79990:E009	ES	1.30085912.30086189	0.0030621280529379	8.0260622965862	0.972765869404282	1	0	No	0	0	0	0	274.666666666667	246.666666666667
AT5G07370:E007	ES*	5.2330497.2331233;5.2330497.2331227;5.2330844.2331227	-0.00422617595493874	6.8538293518571	0.972874553756987	1	0	Yes	0	0	0	0	122.333333333333	109
AT1G02990:E004	ES	1.682892.683175	-0.00476783897422622	4.97727992349992	0.972968764940719	1	0	No	0	0	0	0	23	40
AT5G03540:E005	ES	5.890309.890690	0.00393268573501792	6.88874324889826	0.973029495296475	1	0	No	0	0	0	0	114.666666666667	122.333333333333
AT1G65270:E011	-	1.24244536.24244795	0.00342972750133075	5.16992500144231	0.973198476695558	1	0	No	0	0	0	0	50	22
AT3G57890:E003	ES	3.21438777.21439485	0.00303822631057032	7.16155182041731	0.973250141627605	1	0	No	0	0	0	0	163	123.333333333333
AT1G34460:E011	ES	1.12599249.12599575	0.0127806180303409	2.11547721741994	0.973326150631167	1	0	No	0	0	0	0	4.33333333333333	4.33333333333333
AT3G33530:E009	ES	3.14088066.14088368	0.00558702746886297	5.70965824817047	0.973344225918508	1	0	No	0	0	0	0	50	54.6666666666667
AT5G24352:E004	ES	5.8311282.8311554	-0.00170118257646645	2.50250034052918	0.973426164137814	1	0	No	0	0	0	0	4	7.33333333333333
AT5G22720:E006	-	5.7548921.7549290	-0.00433102355528969	4.65344223860392	0.973480126171503	1	0	No	0	0	0	0	17	33.3333333333333
AT5G47620:E004	ES	5.19303718.19304057	0.00382306287545298	6.46488604872941	0.973554109137926	1	0	No	0	0	0	0	95.3333333333333	81.3333333333333
AT3G50590:E018	-	3.18775092.18775477	0.00378731056319648	7.30682120249715	0.973621717814188	1	0	No	0	0	0	0	151.333333333333	165.333333333333
AT3G28480:E006	ES	3.10677243.10677644	0.00476651689196927	5.62935662007961	0.973802181841461	1	0	No	0	0	0	0	50.3333333333333	48.6666666666667
AT2G05630:E005	ES	2.2083936.2084739	0.00516998715909092	6.53138146051631	0.974058421848897	1	0	No	0	0	0	0	79	106
AT2G05630:E006	ES	2.2083936.2084739	0.00516998715909092	6.53138146051631	0.974058421848897	1	0	No	0	0	0	0	79	106
AT3G33530:E014	-	3.14089429.14090019	-0.0125415229636143	2.90689059560852	0.974758345169085	1	0.000157815828927599	No	67.3333333333333	69.6666666666667	79.6666666666667	98	7	8
AT5G39740:E003	ES	5.15903367.15903779	-0.00260147277984049	11.1187248252464	0.974835274270123	1	0.00128539540470641	No	0	0	29	20.6666666666667	2338.66666666667	2108.66666666667
AT3G24350:E003	ES	3.8837976.8838212	-0.00407738523042232	6.26366043970818	0.974915203643399	1	0	No	0	0	0	0	69	84.6666666666667
AT4G27080:E002	ES	4.13589196.13589638	0.00462797797482928	6.4318457869654	0.97499001555127	1	0	No	0	0	0	0	82.3333333333333	90.3333333333333
AT5G53860:E011	ES	5.21867281.21867641	0.00284056433151392	8.23441829014344	0.97504102550762	1	0	No	0	0	0	0	285	317.333333333333
AT5G45350:E003	ES	5.18382877.18383658	-0.00449599180630672	5.86624861111117	0.975207328766553	1	0	No	0	0	0	0	45	71.6666666666667
AT5G51630:E003	-	5.20969701.20970092	-0.00340216856916153	3.05889368905357	0.975384274161811	1	0	No	0	0	0	0	6	10.6666666666667
AT5G27840:E003	ES	5.9863334.9863607	0.00478192477106454	6.17658873172332	0.975531826912221	1	0	No	0	0	0	0	70	74.6666666666667
AT3G19960:E025	ES	3.6955092.6955180	0.0043486493370945	5.84966572691557	0.975644796558092	1	0	No	0	0	0	0	63	52.3333333333333
AT3G13882:E005	ES	3.4574876.4575438	0.00276232537534592	8.18817670599853	0.975687122447908	1	0	No	0	0	0	0	293.333333333333	290
AT5G10480:E006	ES	5.3298891.3299218	0.00350389270824178	8.06608919045777	0.975959416479908	1	0	No	0	0	0	0	274.333333333333	261.666666666667
AT2G14120:E016	ES	2.5956667.5957299	0.00420828655697569	5.97727992349992	0.976326554656092	1	0	No	0	0	0	0	60.6666666666667	65.3333333333333
AT1G79280:E022	ES	1.29825328.29825673	-0.00311842249684877	6.91089252616601	0.976341973491616	1	0	No	0	0	0	0	105.333333333333	135.333333333333
AT4G11670:E006	-	4.7045803.7046223	0.00430716003169879	5.16992500144231	0.976517769267806	1	0	No	0	0	0	0	40.3333333333333	31.6666666666667
AT3G25150:E012	ES	3.9159376.9159758	0.00331024966112638	7.44432472624709	0.976526878094027	1	0	No	0	0	0	0	158.333333333333	190
AT3G05480:E005	ES	3.1586162.1586404	-0.00124613165049137	3.48112668973662	0.976530961371716	1	0	No	0	0	0	0	7	15.3333333333333
AT1G28560:E008	ES	1.10039889.10040205	-0.0050120412106	3.60486205815886	0.976681570662972	1	0	No	0	0	0	0	9.33333333333333	15
AT1G01950:E014	ES	1.328555.328898	-0.00460654384252196	5.44846050081629	0.976707626687068	1	0	No	0	0	0	0	34.6666666666667	52.6666666666667
AT2G30370:E002	ES	2.12940822.12941808	0.000619779885738692	3.11547721741994	0.976753179828302	1	0	No	0	0	0	0	5.33333333333333	12
AT5G45410:E005	ES	5.18403303.18403742	-0.00323823172059789	6.97154355395077	0.976915867556047	1	0	No	0	0	0	0	118	133
AT4G38960:E004	ES	4.18161668.18162294	-0.00878504760034281	3.62449086490779	0.977000649289307	1	0	No	0	0	0	0	11.6666666666667	13
AT4G38960:E005	ES*	4.18161668.18162294	-0.00878504760034281	3.62449086490779	0.977000649289307	1	0	No	0	0	0	0	11.6666666666667	13
AT1G52370:E003	-	1.19506522.19507018	0.00722536471713295	4.28540221886225	0.977102344807985	1	0	No	0	0	0	0	20	19
AT5G63540:E006	ES	5.25442915.25443296	0.00140083795497137	3	0.977382364286368	1	0	No	0	0	0	0	10	6
AT1G60070:E004	ES	1.22143265.22143545	-0.00292138267562866	7.1963972128035	0.977430579401749	1	0	No	0	0	0	0	126	167.333333333333
AT5G44565:E002	-	5.17951715.17952851	0.000146280649950481	3.08746284125034	0.977496203471967	1	NA	No	0	0	0	0	5.33333333333333	11.6666666666667
AT2G20990:E010	ES	2.9016330.9016642	-0.00235485720892382	9.35571814770294	0.977621653395551	1	0	No	0	0	0	0	645.333333333333	665
AT5G01600:E002	-	5.227838.229263	-0.000599072342305607	3.08746284125034	0.977643501236537	1	0	No	0	0	0	0	5.66666666666667	11.3333333333333
AT5G01600:E003	-	5.227838.229263	-0.000599072342305607	3.08746284125034	0.977643501236537	1	0	No	0	0	0	0	5.66666666666667	11.3333333333333
AT5G01600:E004	-	5.227838.229263	-0.000599072342305607	3.08746284125034	0.977643501236537	1	0	No	0	0	0	0	5.66666666666667	11.3333333333333
AT5G01600:E005	-	5.227838.229263	-0.000599072342305607	3.08746284125034	0.977643501236537	1	0	No	0	0	0	0	5.66666666666667	11.3333333333333
AT5G01600:E006	-	5.227838.229263	-0.000599072342305607	3.08746284125034	0.977643501236537	1	0	No	0	0	0	0	5.66666666666667	11.3333333333333
AT5G01600:E007	-	5.227838.229263	-0.000599072342305607	3.08746284125034	0.977643501236537	1	0	No	0	0	0	0	5.66666666666667	11.3333333333333
AT3G19960:E016	ES	3.6952616.6952912	0.00401154806978893	6.74595437739346	0.977706585503425	1	0	No	0	0	0	0	84.6666666666667	130
AT1G58250:E014	ES	1.21592578.21592919	0.00554080552184821	5.63903917347695	0.977992208529798	1	0	No	0	0	0	0	43	56.6666666666667
AT3G51580:E004	ES	3.19131943.19132348	0.00391317341352249	4.99246632731459	0.978045930180999	1	0	No	0	0	0	0	36.6666666666667	27
AT5G22608:E002	ES	5.7513319.7513919	0.0202180899945984	3.54432051622381	0.978119093932015	1	0	No	0	0	0	0	7	16.3333333333333
AT4G09012:E002	-	4.5780541.5782042	0.000573918644393545	2.54432051622381	0.978150725503564	1	0	No	0	0	0	0	7	4.66666666666667
AT2G37150:E009	ES	2.15605993.15608307	0.0037278405949922	3.79007693062577	0.978183859018188	1	0	No	0	0	0	0	17.3333333333333	10.3333333333333
AT3G27980:E002	-	3.10393200.10396681	0.00920958526230642	3.73696559416621	0.978238639129281	1	0	No	0	0	0	0	12.6666666666667	14
AT3G27980:E003	-	3.10393200.10396681	0.00920958526230642	3.73696559416621	0.978238639129281	1	0	No	0	0	0	0	12.6666666666667	14
AT4G17140:E015	ES*	4.9618629.9618979	-0.00333046121981795	7.0480326964218	0.978359666206343	1	0	No	0	0	0	0	125.333333333333	139.333333333333
AT5G09410:E007	ES	5.2922702.2923044	-0.00452229530644922	6.14635653030391	0.978456051438321	1	0	No	0	0	0	0	71	70.6666666666667
AT1G63940:E003	-	1.23730104.23730195	-0.00341861680236472	6.92679015304622	0.978579729251124	1	0	No	0	0	0	0	130.666666666667	112.666666666667
AT1G11750:E005	ES	1.3968061.3968347	0.00224008651061602	8.61470984411521	0.978760422299999	1	0	No	0	0	0	0	423.333333333333	360.666666666667
AT2G22310:E007	ES	2.9478457.9478709	-0.00730980980947746	3.64385618977472	0.979085419446641	1	0	No	0	0	0	0	11	14
AT1G75340:E013	ES	1.28271474.28271836	0.00432612946006825	5.67713234464902	0.979198820166351	1	0	No	0	0	0	0	53	49.3333333333333
AT5G55160:E003	ES	5.22384078.22384701	0.00214151896570857	8.7062081986007	0.979307178324486	1	0	No	0	0	0	0	406	429.333333333333
AT2G36170:E003	-	2.15172420.15172862	-0.0409525823987096	-0.584962500721156	0.979314213790899	1	1.47580752239973e-05	No	1688.33333333333	1632.66666666667	1513.33333333333	1459.33333333333	0.666666666666667	0.666666666666667
AT3G54860:E013	ES	3.20327208.20327475	-0.00374001927755961	5.8703647195834	0.979407996195972	1	0	No	0	0	0	0	52	65
AT3G14120:E007	ES	3.4679605.4680087	-0.00342415944193063	6.08746284125034	0.979535718280246	1	0	No	0	0	0	0	62	74
AT5G65070:E005	ES	5.25994490.25995047	-0.00962000262853911	2.32192809488736	0.97956761584067	1	0	No	0	0	0	0	4.66666666666667	5.33333333333333
AT1G12810:E003	ES	1.4367791.4368472	0.00338011321289142	6.4757334309664	0.979684142564307	1	0	No	0	0	0	0	95	83
AT5G63120:E003	ES	5.25319414.25319937	0.00573609151127391	5.62935662007961	0.979772146425343	1	-0.000227797508723607	No	5.66666666666667	9	0	0	38.3333333333333	60.6666666666667
AT5G09600:E004	ES	5.2979294.2979767	0.00226682250754973	8.29462074889163	0.979972214833212	1	0	No	0	0	0	0	335	293
AT3G26020:E009	ES	3.9515589.9516280	-0.00447431966436798	5.64385618977472	0.980027129505641	1	0	No	0	0	0	0	50.3333333333333	49.6666666666667
AT3G26020:E011	ES*	3.9515589.9516280	-0.00447431966436798	5.64385618977472	0.980027129505641	1	0	No	0	0	0	0	50.3333333333333	49.6666666666667
AT1G54180:E005	ES	1.20228515.20229031	-0.000321142325006352	3.68182403997375	0.980045127964596	1	0	No	0	0	0	0	8	17.6666666666667
AT3G55370:E002	ES	3.20527251.20527866	-0.00860634769758838	3.27301849440642	0.980119374987098	1	0	No	0	0	0	0	9	10.3333333333333
AT1G61010:E003	ES	1.22474547.22474930	-0.0035463260905963	4.23521646169403	0.98023642528399	1	0.000440257110152331	No	13.3333333333333	25	13.3333333333333	20	14	23.6666666666667
AT5G08080:E004	ES	5.2589060.2589310	0.00339511478640736	6.7987417917529	0.980263321922414	1	0	No	0	0	0	0	97	125.666666666667
AT1G80040:E005	ES	1.30110621.30110881	-0.00302416997614864	7.09627591105665	0.980318901498016	1	0	No	0	0	0	0	135.333333333333	138.333333333333
AT2G26840:E006	ES	2.11448099.11448542	-0.00312900530594712	5.4594316186373	0.980390288359388	1	0	No	0	0	0	0	31.3333333333333	56.6666666666667
AT2G26840:E007	ES	2.11448099.11448542	-0.00312900530594712	5.4594316186373	0.980390288359388	1	0	No	0	0	0	0	31.3333333333333	56.6666666666667
AT5G24280:E028	-	5.8258688.8258965	0.00239421843064147	2.77258950389693	0.980489242085062	1	0	No	0	0	0	0	4.66666666666667	9
AT3G10480:E002	ES	3.3264629.3265104	-0.00326881798165779	5.96193195916648	0.980538212249861	1	0	No	0	0	0	0	53	71.6666666666667
AT3G10480:E003	ES	3.3264629.3265104	-0.00326881798165779	5.96193195916648	0.980538212249861	1	0	No	0	0	0	0	53	71.6666666666667
AT3G01130:E003	ES	3.44761.45312	0.00237817312323062	8.39446269461032	0.980550129828813	1	0	No	0	0	0	0	340	333
AT5G11700:E007	ES	5.3764030.3764320	0.00273975785776149	7.20782779357991	0.980659279058989	1	0	No	0	0	0	0	138.666666666667	157
AT5G11700:E008	ES	5.3764030.3764320	0.00273975785776149	7.20782779357991	0.980659279058989	1	0	No	0	0	0	0	138.666666666667	157
AT3G11945:E011	ES	3.3782265.3782674	-0.00279281947446208	7.54560806208427	0.980699345748479	1	0	No	0	0	0	0	225	148.666666666667
AT5G07370:E004	-	5.2330497.2331233;5.2330497.2331227	-0.00316330474886509	6.76597668082527	0.98070792684783	1	0	Yes	0	0	0	0	113.666666666667	104
AT3G02920:E013	ES	3.653701.654088	0.0041657932636472	5.95031287589965	0.980723267712668	1	0	No	0	0	0	0	56	67.6666666666667
AT1G05890:E004	ES	1.1779786.1780174	-0.00413446711141671	5.33390073655344	0.98079775452719	1	0	No	0	0	0	0	33.6666666666667	47
AT5G44280:E007	ES	5.17837710.17837889	0.00180024376231092	3.8073549220576	0.980863978018765	1	0	No	0	0	0	0	18	10
AT3G52090:E004	ES	3.19318322.19318607	0.00248419559573601	7.70390357344466	0.980875206445385	1	0	No	0	0	0	0	182.666666666667	234.333333333333
AT1G80200:E002	-	1.30162128.30162395	-0.00615671295908271	2.77258950389693	0.980889709949958	1	0	No	0	0	0	0	6	7.66666666666667
AT5G04290:E016	-	5.1199799.1200163	-0.00369634700816944	5.25424128737579	0.980984857527041	1	0	No	0	0	0	0	34	42.3333333333333
AT2G33510:E002	ES	2.14194404.14195114	0.00521116737948912	6.02974734339405	0.981115240714047	1	0	No	0	0	0	0	44	86.6666666666667
AT5G53220:E004	ES*	5.21596154.21596813	0.00979409036416001	2.8073549220576	0.981430091902506	1	0	No	0	0	0	0	6.66666666666667	7.33333333333333
AT1G51070:E003	ES	1.18928130.18928693	0.00255591476620775	7.32942263143429	0.981525122019835	1	0	No	0	0	0	0	156	165.666666666667
AT4G23260:E007	ES	4.12168870.12168978	0.00500904481178034	5.10852445677817	0.981641398224085	1	0	No	0	0	0	0	32.3333333333333	36.6666666666667
AT1G78915:E012	ES	1.29669695.29669929	0.00253104868936746	6.876516946565	0.981718984221824	1	0	No	0	0	0	0	126.333333333333	108.666666666667
AT4G29735:E003	ES	4.14563181.14564060	0.00196265291098549	8.74539421623679	0.98179134509038	1	0	No	0	0	0	0	461.666666666667	396.666666666667
AT4G02005:E004	ES	4.878628.879084	-0.00147788523257997	4.32192809488736	0.981835857202836	1	0	No	0	0	0	0	13.3333333333333	26.6666666666667
AT4G12720:E012	ES	4.7488445.7488854	0.00285619695085332	5.8988532765431	0.981886873226118	1	0	No	0	0	0	0	71	48.3333333333333
AT1G31930:E004	ES	1.11465197.11465727	0.00367977656069483	5.32192809488736	0.981921085142433	1	0	No	0	0	0	0	40	40
AT1G45191:E003	ES	1.17116320.17116812	0.00240534129454234	4.94641895979516	0.982190874496882	1	0	No	0	0	0	0	36.6666666666667	25
AT2G21270:E003	-	2.9107600.9108079	-0.0033051655340213	6.58746500792433	0.982198562542737	1	0	No	0	0	0	0	100	92.3333333333333
AT5G13570:E005	ES	5.4368375.4369077	-0.00424051188955776	5.89481776330794	0.982355203546693	1	0	No	0	0	0	0	67.6666666666667	51.3333333333333
AT4G17140:E037	ES	4.9626611.9627114	0.00256190469459484	7.02790599656988	0.982424826244357	1	0	No	0	0	0	0	120.333333333333	140.666666666667
AT4G17140:E038	ES	4.9626611.9627114	0.00256190469459484	7.02790599656988	0.982424826244357	1	0	No	0	0	0	0	120.333333333333	140.666666666667
AT5G18280:E009	ES	5.6053039.6053703	-0.00255123985618689	7.27612440527424	0.982473635421362	1	0	No	0	0	0	0	149.333333333333	160.666666666667
AT5G18280:E010	ES	5.6053039.6053703	-0.00255123985618689	7.27612440527424	0.982473635421362	1	0	No	0	0	0	0	149.333333333333	160.666666666667
AT2G22720:E004	ES	2.9657645.9658147;2.9657645.9658140	-0.00253780194274533	7.14974711950468	0.982543451926977	1	0	Yes	0	0	0	0	135	149
AT2G20530:E003	ES	2.8842048.8842286	-0.00250829193886309	7.26366043970818	0.982574158892803	1	0	No	0	0	0	0	167	140.333333333333
AT3G57300:E012	ES	3.21203016.21203379	-0.0030508801854232	6.14295795384204	0.982779560170887	1	0	No	0	0	0	0	65.6666666666667	75.6666666666667
AT5G35180:E008	ES	5.13426609.13426943	0.00260022264360949	6.83920378809694	0.982876992370657	1	0	No	0	0	0	0	110	119
AT5G35180:E009	ES	5.13426609.13426943	0.00260022264360949	6.83920378809694	0.982876992370657	1	0	No	0	0	0	0	110	119
AT3G55770:E017	ES*	3.20704500.20704876	0.00189873196046086	8.2667865406949	0.982881948427216	1	0	No	0	0	0	0	302	314
AT1G60730:E006	ES	1.22359110.22359475	-0.00452722212702555	3.71881824745595	0.982913333520605	1	0	No	0	0	0	0	11.3333333333333	15
AT2G20180:E011	-	2.8706548.8706785	0.00782748455870499	3.8073549220576	0.982916559372522	1	0	No	0	0	12	16	12	16
